text,Sentiment,Label,tweet_ids,Count,0,1,2
@MalditaMayPuso ngayong election makikita mo na dinaya mo si bongbong. inuna mo kasi paninira mo sa kapwa kababaeng tao puro galit ang nasa puso.. ang balik sa iyo masakit di po ba? maging mapagpatawad at mapagpakumbaba dahil hindi ka naman malinis.. Naga leaks,Negative,Hate,['1521756929814630400'],,,,
"Galit na galit sa mga pictures ni VP Leni na tumutulong palibhasa wala silang mapakita na kanila 💀 and to think anong year pa yung mga pictures na yun, samantalang yung inyo noong nagsimula lang ang eleksyon. Don't us 👀",Negative,Hate,['1522465214104739841'],,,,
@Pro_wise @mgarong @EDENAGU43721338 Saan ba galing ang 31M na yan minagic ng comelec🤣hindi pa tapos sa mga precinct pero itong comelec tapos na may mga result. samantalang sa precinct namin mag prepare pa lang ng i-send sa comelec pero ayon na meron na silang result nasa tv na agad kaya gulat kami asan galing yon?,Negative,Hate,['1528624840235962368'],,,,
"Ang lungkot, sumabay pa sa prelims yung election week. Imbis na makapagfocus sa election-related activities, nag-aaral kami T___T",Negative,Hate,['1521007727081889792'],,,,
"3am thoughts. 

7 days more till the election. Idk what's going to happen pero sure ako na pag natalo si Leni. Kahit takot ako sa commitment magpapakasal ako sa afam para makaalis na dito sa pinas. 😭😭😭😭😭😭😭😭😭😭😭😭😭😭",Negative,Hate,['1520841515169288193'],,,,
"@Kyahdiseu Iboboto ko talaga si Legarda convinced ako sa paliwanag e. Noob sa election tapos sya pa galit. Hindi mo nagets? Iba iba ang dynamics sa politika te. Tulad ng pagsampa ni Kaka Bagao sa supermajority, inclusion nila Binay, Villanueva, at Chiz sa LK slate.",Negative,Hate,['1521364915524554753'],,,,
@CondolencePH @dailylalisaa Iyak Ng iyak baka manalo pa ina nyo Dyan sa mga Banat nyo di NYO na mabablik unsisah nyo na mag house to house para sa next election hinde Yung basher nalang kayo ..sakit sakit talaga kaya kung ano ano nasabe nyo Yung effort na totoo kasi hinde fake pati tao sa rally fake talo na,Negative,Hate,['1525736108377919488'],,,,
@regalmonswift @agmensenares @bridgetnoelleee Mana ka talaga sa ina mo lutang na lutang hibang na hibang! Hindi tugma ang comelec and namfrel dati kaya nagkagulo.. this time comelec and ppcrv is dead accurate. Iyak nalang kayo another 6 years ha https://t.co/NfrQAA5yda,Negative,Hate,['1525316907083403264'],,,,
"oo beh galit tayo kasi apolitical sila, hindi ko kayo maintindihan kung bago pa election talagang may galit na kayo doon sa dalawa kasi sa nakikita ko ngayon parang ang tagal niyo na may galit HAHAHAHAHA",Negative,Hate,['1527545519572398080'],,,,
"@inquirerdotnet Agree! Yung parang kidlat sa bilis na election returns,kamangha mangha!!!😧",Negative,Hate,['1525668567647023104'],,,,
"@josiahquising Tapos na election sinisiraan parin 🤦🏻‍♂️ pano ang spotlight nakay VP instead dun sa nanalo, kasalanan paba ni VP na ayaw magpa interview nyang kandidato nla sa media kc takot sumagot kya si Rodriguez Airport lagi pinapaharap 🤦🏻‍♂️🤷🏻‍♂️",Negative,Hate,['1527469882643603457'],,,,
"Lord, malinis at maayos na election lang po. Manalo po sana ung mga kandidatong may kakayanan gampanan ang kanilang tungkulin, ang maglilingkod ng galing sa puso at may takot po sa inyo na gumawa ng masasama. 🙏",Positive,Non-hate,['1522805289380368386'],,,,
"Yung kaba ko for the election on Monday kakaiba then sabi mama
""Alam mo excited ako para sa eleksyon ngayon. Iba 'tong ngayon""

Kagabi we had the chance to talk and sabi niya,
""Sa totoo lang, si Leni Robredo gusto ko manalo""

Iyak kami ni @maeeemungcal  e 😭💗🌸
#LeniKiko2022",Positive,Non-hate,['1522803965863538693'],,,,
@oslecjunior 2010 election volunteer ako. Ang saya ng mga school precincts noon kapag panalo si Pres. Pnoy. Genuine na saya. 3 Barangay ang designated sa akin pinapasa ko sa school agad once nakuha ko ang data.,Positive,Non-hate,['1526957816119894016'],,,,
"day after ng election, sobrang lungkot ko dahil sa result ng vote counting tapos inuwian ako ni mama ng isang pirasong tempura galing kela tita 🥹 https://t.co/ApmZoPe0IK",Negative,Hate,['1528221875897180160'],,,,
"@tinaarceodumlao @iMthinkingPinoy sana po bago ka mag post sa fb page mo pkitqnung ang @CebuPacificAir kung anu ang totoo po ,tpos na ang election pero hito kparin galit sa klaban na nalo si sir @bongbongmarcos I thought unity ang pinairal natin pero hito ka po tp nag spread nega",Negative,Hate,['1526345138024222720'],,,,
"""talo na manok nyo"" oo kininam ka kaya pare-parehas tayong mababaon sa hirap ateng galit pag di nabibigyan kapag eleksyon",Negative,Hate,['1526009643277111296'],,,,
Kung sinabi ko sa inyo na nagising ako ng 4am dahil sa takot ko for this eleksyon maniniwala ba kayo,Negative,Hate,['1522758232288104448'],,,,
@anj_lyn1997 @rodel_maghirang @ABSCBNNews @lenirobredo @CebuPacificAir @JervisManahan pano mag bounce eh talo na kayo last election ung otso inidoro ngayon pres and vp talo parin iyak hahah,Negative,Hate,['1526866684270612482'],,,,
Bawing bawi kahapon yung lungkot namin simula ng eleksyon.,Positive,Non-hate,['1525319171965595649'],,,,
bala kayo dyan basta ang focus ko muna ngayon sa eleksyon! iyak malala tlaga ako pag nanalo kandidato ko huhuhuhuhu,Positive,Non-hate,['1523568199232417792'],,,,
"@rqdleigh @77gNQhbtBkI33Uq @iamandrea_b Wooh iyak kanalang ska ka mag rally. Sabihin mo dinaya yung election, punta ka dala ka ebidensya wag mag rally. MAY DUE PROCESS TAYO OY haha",Negative,Hate,['1524658340760264704'],,,,
Mamimiss ko tong bangayan between fanbases ng mga kandidato after election. Nakakastress pero ang saya,Positive,Non-hate,['1522830811573096453'],,,,
"Nung naglabas na ng partial and unofficial results ang COMELEC, dun pa lang ako nagumpisang naging malungkot at napaiyak na lang bigla. Hindi ko pinakita sa mother at mga kapatid ko baka sabihan ako ng kung ano-ano. Kinabukasan, hindi muna ako pumasok sa work… #KumustaKakampink",Negative,Hate,['1526228378683994112'],,,,
@_sungchan13 Wala namang election sa Korea saeng. Mga students ko nag cancel na lang bigla lahat,Neutral,Non-hate,['1522055984432132098'],,,,
yung iyak ko ngayong umaga siguro kasama na yung luhang di ko maiyak nung eleksyon,Negative,Hate,['1528564882441875456'],,,,
"Eto ang scenario.

Manalo si 🦆 sa eleksyon.
Bigla ngang naghirap dahil nagpull-out ang investment.
Nakaramdam rin ng hirap ang mga sumuporta sa kanila... 
MINDSET: (Isisi pa sa mga kabataan) Mga tamad kayo kasi puro asa sa pamahalaan--- magbanat kayo ng buto!!! https://t.co/XfkztIRZlM",Negative,Hate,['1522069958787989509'],,,,
"Kung maka-Leni kayo, edi iboto niyo si Leni. Bakit ba gigil na gigil kayo sa mga di niyo kapareho ng kandidatong sinusuportahan. Kalma. Matatapos din ang eleksyon. Tigilan niyo na ang pamimilit.",Negative,Hate,['1520944841190162432'],,,,
"Kung tayo may anxiety na habang papalapit ang election, ganon din yung kabila.

Mabilis sila ma-trigger ngayon. Comment sila ng comment sa mga Kakampinks na nagpopost sa FB. Galit na galit. Todo tanggol kay VVM. Sinisiraan daw kahit SC Decision na ilatag mo. Parang mga zombie.",Negative,Hate,['1522457140983918592'],,,,
"Mariing kinukundena ng Bayan Muna ang marahas na tugon ng kapulisan sa mapayapang protesta. Hinarang, tinulak at ginamitan ng watercannon ang mga nagpoprotesta. Sa kabila ng pananakot  hindi nagpatinag ang mamamayan upang irehistro ang galit laban sa daayan sa naganap na halalan. https://t.co/KLFzhqaRX4",Positive,Non-hate,['1529333771622707201'],,,,
ANG INET!!!;!!!; the AIRCON IS GIVING COMELEC WALANG KWENTA ugh araw araw na lang akong galit dumagdag ka pa pakyu @bongbongmarcos https://t.co/bgivvks439,Negative,Hate,['1526450274793320453'],,,,
"Yung kapitbahay kong 9 y/o nakipagchikahan sakin habang nagkakape ako sa garden.

Eli: Who did you vote for last election?
Me: I voted for Leni
E: My Dad voted for her too. If only I could vote I will also vote for her.

Bigla akong ""okay Ill go back inside now"" (PARA UMIYAK)",Positive,Non-hate,['1529359365719080962'],,,,
stress na stress aq di2 sa election tapos bigla kayong nag lapag nito 😭😭,Negative,Hate,['1524294447093411840'],,,,
@paurramos_ Grabe na takot lalo after election if ever... 🙃🙃🙃,Negative,Hate,['1523570454967242752'],,,,
"@nuhdeeen @Mscathygonzaga Atlis di ako tulad mo na di accept pagkatalo ng kanilang candidate, YUCK is for you and other kakampinks na nagrarally sa COMELEC dahil di tanggap pagkatalo",Negative,Hate,['1524295526551736322'],,,,
Iba yung takot na dala ng eleksyon ngayon... https://t.co/VCxDS9uyQJ,Negative,Hate,['1521380850692390913'],,,,
"Mga gigil na gigil mag-SK. Kung nasa puso talaga ang pagtulong, itanong niyo sa sarili niyo na nung mga panahon na wala pang chismis tungkol sa eleksyon e ano ba ang nagawa nyo para sa barangay nyo. Ano bang plano nyo pag nanalo kayo?

Yun ang unang tinatanong sa sarili.",Negative,Hate,['1528348417084502021'],,,,
"ppl think lowly of election disgust me 🤮🤮 tapos sasabihing ""isang araw lang naman yung election wag nyo seryosohin"" like wtf sana isipin niyo na yung taong iboboto niyo sa isang araw, anim na taon yan silang uupo para pamunuan yung bansa natin",Negative,Hate,['1521310518061199361'],,,,
@shumishums @Paps_Caloy Ahahaha fyi before pa mag start eleksyon di daw tatakbo nanay mo ... Tas bigla tatakbo dhl daw kay marcos hahaha kaya sinungaling,Negative,Hate,['1524636691382022145'],,,,
"@ifyouseekamyel @ishamorco sinabi mo pa, buti sana kung magnanakaw or corrupt si VP. Aba nasa NYC na nga binabash pa rin. Tapos na election bina bash pa rin. Di mo lam san nanggagaling ang mga galit! 🤦🏻‍♂️",Negative,Hate,['1526449617852039168'],,,,
Iyak na guys. Ang harsh niyo samin bago mag election. It's time. https://t.co/5On5gcs8I0,Negative,Hate,['1529153730741800960'],,,,
@AngeliPV The negative campaign of the #lenikiko gave them the best result of the MAY 9 election result kaya laking gulat NILA at Hindi matanggap na Wala man sa kalahati Yung boto nila sa nanalong president at vice president. Buti pa SI binoy naka 26M. Haha,Negative,Hate,['1528472858716172288'],,,,
"@aadc892 @sempiternal_lav @allansy @AnalynMuko Wow ha, sa kbobohan ni Leni? Sa kalutangan niya? Sa pagiging puppet niya? Iyak nalang kayo sa May 10😂 after election",Negative,Hate,['1521713691913523200'],,,,
After Election sabi ko kahit comeback or waterbomb di ako mapapasaya. Tangina tuloy wala tuloy both. Lord may galit po ba kayo saken?,Negative,Hate,['1528961295709786112'],,,,
"@imchristan kahit ano pang sabihin nyo mga pinklawan,talo na kayo! mga bitter!kung sinasabi nyo na nandaya si bbm sa election well,its a tie,dinaya rin nmn ni lenlen si bbm ah 2016,oh di nyo aaminin? ang mandaraya galit sa kapwa mandaraya,but for me,from 31 million who voted bbm walang daya",Negative,Hate,['1525724713859039232'],,,,
"Gago akala ko ba galit ka sa mga taong nilamon na ng election pero bakit isa ka sa mga nakiki leni-kiko frame sa fb, tanginamo papansin",Negative,Hate,['1521753939909128193'],,,,
"@juantutrifour well di naman na sa eleksyon ung galit ko, sa gobyerno na ulit 🤣",Negative,Hate,['1526278267908415488'],,,,
"Ngayon lang ako naiyak. Simula mailabas yung unofficial tally ng COMELEC, unresponsive ako. Nilagnat pa'ko ng tatlong araw. Ngayon ko lang naexpress yung pakiramdam ng takot. Umiiyak ako kasi natatakot ako. Kukunin na nila yung basic human right ko na freedom of speech.",Negative,Hate,['1525300340459184128'],,,,
@mcloudz_ weird ksi kung mag L ka bigla bigla sa pic hhahahahahhaa di naman tayo kinain ng eleksyon,Negative,Hate,['1521738116750782464'],,,,
"nakakatuwa ang successful pala ng team namin last time sa pageant event, ung saya after parang successful news coverage ng presidential election 🫶🤣",Positive,Non-hate,['1528287272965005312'],,,,
"di pa ba 100% ung unofficial partial results ng #Halalan2022?? samantalang nung after election, 7:17pm may 3.07% ba un agad? tapos after few minutes 30+% na😐 BUMAGAL BIGLA INTERNET NYO? ang obvious naman ng magic nyo good job kayo dyan comelec, tapos sasabihin wag mag-doubt? ge",Negative,Hate,['1524283498877517824'],,,,
"Hello, madam. Gets naman na sobrang lamang ni BBM pero mas madali naman kasi talaga sanang tanggapin yung resulta kung malinis ang eleksyon, hindi ba? Eh kaso balahura ung Comelec e. Di niyo talaga mapipigilan ung galit. At this point, mas galit kami sa comelec, hindi sa botante. https://t.co/1Vm9kdalcY",Negative,Hate,['1524291091822166016'],,,,
"sad about the results of the election, sana may kakampink na taga Muntinlupa din na makakaramay sa lungkot ko",Negative,Hate,['1524285768713531392'],,,,
"Most of my seniors sa audit, disappointed and galit na galit sa results also puyat kami nung monday dahil sa election results.",Negative,Hate,['1524296313029885958'],,,,
@darama_fever Sya nga. At nakipagdinner yan sa LP bago ang election. Kaya takot umuwi 😂,Negative,Hate,['1526393641597808640'],,,,
"@CruzEric28 @_sitsiritsit_ @Dwarrior_granny Kaya nga dapat, tuwing eleksyon may bantay din na pulis ang mga sementeryo. Why?? Para di na makaboto yung mga patay! (Joke! I’m just making fun in the midst of what is happening. Pampagaang-loob) Tawa din paminsan-minsan para di ma-stroke, mainit panahon bahala kayo! 😁😂",Positive,Non-hate,['1525676034359644160'],,,,
@AstralClocKz @Lune_akira @zyn_jo @beokjoo @maphy08 @SampagitaAquino @larieee20 @JanJalanyyyy @ganshilan @gabrielkintanar @_gosktl @ninabeIlatrix @PPCRV_live Excuse me? Hinayaan kayo mag recount huy. Sinong nag sabi wag mag recount?????? Galit kmi kasi hanggang ngayon even after the recounts tingin nyo parin panalo kayo! Tanga,Negative,Hate,['1524281727480627200'],,,,
Naglabas ng saloobin ang singer-actress na si Kuh Ledesma sa pagkatalo nina Vice President Leni Robredo at Sen. Kiko Pangilinan sa nakaraang halalan sa pamamagitan ng social media. https://t.co/AdV8LGAwmE,Neutral,Non-hate,['1529146514148319232'],,,,
"kayo na din ang nagsabi na ang kakampinks ay takot sa dayaan, well that's true. sabi niyo pa na ""kaya nga may election para mahalal ang gusto ng taong bayan so bakit iisipin na may dayaan?"" pero kayo ba, once na si Vp Leni ang manalo, ganon pa din ba ang pag iisip niyo?",Negative,Hate,['1522410042334810112'],,,,
And wag nyo kong masabi-sabihan ng friends/family pa rin kayo after election lol i have no heart for that. Pro magnanakaw ka tapos gusto mo friends/family pa rin tayo?? Para kang nagpapasopk ng magnanakaw sa sarili mong tahanan? Hahahahaha iyak,Negative,Hate,['1523928225826541568'],,,,
Bless me na kayaning wag magtweet lol lalo na't election day... Baka sumabog ako bigla pag di nanalo ang tropang angat.,Negative,Hate,['1521361830131625985'],,,,
"mga mag wawatcher kay b/b/m sa election for leni!!! 

hayuf na barangay to di man lang nag ask ng consent ko if gusto ko mag watcher kay blengblong bigla nalang ako nasa listahan HAHAHAHAH",Negative,Hate,['1522063729671966721'],,,,
"Naiiyak akooooo! Halo-halong takot, kaba, at pag-asa ang nararamdaman ko para sa Lunes.

Adulthings talaga, noong bata ako masaya lang ako pag eleksyon kasi umuuwi lahat ng kamag-anak, ngayon ramdam ko na ang responsibilidad",Negative,Hate,['1521693564261920768'],,,,
"Bakit sobra ang galit nyo kay VP Leni Robredo @lenirobredo ? Ang dami nyong hugot! Pati sa pagla-live niya kahapon ay daming binabaluktot na kwento at larawan. 

Bakit? Tapos na ang #Eleksyon

Parang ang laki ng utang niya sa inyo! Parang may malaking kasalanan siya sa inyo!",Negative,Hate,['1524991079661318145'],,,,
Cute ng apolitical kong ex-friend nag ddog show sa feed ng fake news ng comelec. Apolotical peace of shit. Pero takot masabihan ng privilege 🙂,Negative,Hate,['1522113065571201025'],,,,
grabe ngayon lang naiyak dahil sa sobrang lungkot ko sa halalan na to,Negative,Hate,['1524636766451290112'],,,,
@happy_stingray wala pa bang comment ang @comelec o kahit sino man lang presidentiables? parang sobrang tahimik ng lahat pati media. hindi pa man nauupo takot na agad sila?,Negative,Hate,['1527843861116383232'],,,,
"@kalikasan101 @COMELEC @COMELEC weak pala kayo, takot kayo sa Duterte at Marcos. Such a Puppet!",Negative,Hate,['1527876257886523392'],,,,
"existential dread, galit sa mga pulitiko, pagod mag exist, effort iconvince sariling magpatingin sa psych at self hate dahil sa pagstall, anxiety sa eleksyon, takot para sa buhay ng mga tao at ng mga kaibigan kong aktibista, guilt for not being able to do anything more badumtss",Negative,Hate,['1521294003282804736'],,,,
OO INIIYAKAN KO YUNG ELECTION BCUS TAKOT NA TAKOT AKONG MANALO SI BBM AT SARA OMG IKAMAMATAY KO,Negative,Hate,['1521007340673282050'],,,,
"@GilbertCRemulla Ang cheap mo ha? SMNI Lang ba pang tapat mo? Comelec na nga mismo. Takot kse gusto advance questions? Kung walang kinatatakutan, haharap at haharap even in difficult times 🤦‍♀️",Negative,Hate,['1520979786566234117'],,,,
"Guys, iraos yung stage na galit ang nafifeel natin dahil sa resulta ng eleksyon! Inspiring talaga itong si VP Leni anubayan. Ayan di na ako galit. 😊 https://t.co/ig4bCIoIdq",Positive,Non-hate,['1524658823306170368'],,,,
Gusto ko na ulit mag focus sa mga mga groups na iniistan ko pero Di talaga ako maka function. Gusto ko na ulit mag basa ng AUs ng walang nararamdamang lungkot gawa ng eleksyon.,Negative,Hate,['1524280239240904704'],,,,
